listing_id,cluster_id,segment_name,distance_to_centroid,run_id,model_name,model_version,assigned_at
754697890991477035,2,Large short-stay group homes,2.9965643233990886,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
756978275125944934,0,Standard short-stay listings,2.901220851955022,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
761879648449788398,2,Large short-stay group homes,1.7173214330995468,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
762283912284373815,0,Standard short-stay listings,1.5566683719131595,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
766100845891751719,0,Standard short-stay listings,1.0815818602959155,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
766545118770527712,2,Large short-stay group homes,2.270920430000819,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
767054839945404024,0,Standard short-stay listings,0.5278424256456169,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
767297103865162725,0,Standard short-stay listings,0.5870710063641774,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
770846996579268639,2,Large short-stay group homes,1.6635777578302609,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
771715534159401788,1,Long-stay standard apartments,3.9974460433354393,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
772082560082817400,2,Large short-stay group homes,1.7098100968199492,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
773459316725276196,1,Long-stay standard apartments,3.6260296472557765,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
774224223996167863,1,Long-stay standard apartments,3.033966393886191,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
775140481001341575,2,Large short-stay group homes,1.0293409022017261,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
776361977923676900,2,Large short-stay group homes,2.331423479649263,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
777430645895928756,2,Large short-stay group homes,0.7795127616452335,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
777543060498536543,0,Standard short-stay listings,1.8378009510391802,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
783793175027130306,0,Standard short-stay listings,1.596028824401749,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
785358355877567067,0,Standard short-stay listings,1.4143674154436816,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
785976692600131294,2,Large short-stay group homes,1.0328254246974151,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
787388860686661436,0,Standard short-stay listings,1.4509915220626364,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
789424652816526961,2,Large short-stay group homes,0.8571679989811433,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
789580524194448547,2,Large short-stay group homes,0.8443958956320792,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
791915240052725529,2,Large short-stay group homes,0.8996466616768747,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
791980230626651765,0,Standard short-stay listings,0.44266943016139126,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
792904322010456702,2,Large short-stay group homes,1.135763993114427,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
797409953304573758,2,Large short-stay group homes,1.2678259767488185,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
799822552614716491,2,Large short-stay group homes,1.32821426248233,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
801030394430655709,2,Large short-stay group homes,1.0959011220295227,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
801131742832435292,2,Large short-stay group homes,1.2426116310662882,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
801308742153367091,2,Large short-stay group homes,2.171662233898231,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
801490099338820638,2,Large short-stay group homes,1.6047740964431314,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
802712287064980864,0,Standard short-stay listings,0.4303860566686637,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
804015169393077395,0,Standard short-stay listings,0.9310201655108645,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
805664921836066641,2,Large short-stay group homes,1.55229173725946,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
810381857764823638,2,Large short-stay group homes,0.812837658288211,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
811652610325641344,2,Large short-stay group homes,1.0066948564606772,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
814082903105570062,2,Large short-stay group homes,0.8571679989811433,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
814247654984912445,0,Standard short-stay listings,2.177852429654572,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
815366154912641300,0,Standard short-stay listings,0.9815648987478931,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
817774884772324061,2,Large short-stay group homes,1.8421904698937404,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
817943452214854577,2,Large short-stay group homes,1.216573964367285,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
822406717977578017,0,Standard short-stay listings,0.43144396529435874,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
822827148383064365,0,Standard short-stay listings,1.4985627200790783,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
823754101858291130,2,Large short-stay group homes,1.5889595256512186,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
824249216895190529,1,Long-stay standard apartments,2.135301189301624,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
825148838718745615,2,Large short-stay group homes,1.2678259767488185,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
825286760741160497,2,Large short-stay group homes,0.8497484111125316,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
826715359468570444,0,Standard short-stay listings,1.1175882505482608,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
834534023556798517,0,Standard short-stay listings,1.7888451063078628,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
838224849888980233,2,Large short-stay group homes,1.3823343215632724,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
838757999314453274,1,Long-stay standard apartments,1.6678614878652493,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
840092163291241063,0,Standard short-stay listings,0.869008329941323,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
841288101583056486,2,Large short-stay group homes,1.0328254246974151,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
841700287486156473,0,Standard short-stay listings,2.518174396248346,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
841859860376861383,2,Large short-stay group homes,1.7398341894583667,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
844077774254549701,2,Large short-stay group homes,1.2580939151106574,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
845177737008718124,0,Standard short-stay listings,1.9996051712261849,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
848207365105432263,1,Long-stay standard apartments,2.317299390942445,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
848815978638577962,2,Large short-stay group homes,1.4705816410198078,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
851866326948169961,0,Standard short-stay listings,0.9932537454665807,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
851922204308833349,2,Large short-stay group homes,0.8571679989811433,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
852071105968040183,0,Standard short-stay listings,1.319793458229772,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
856460898324270831,1,Long-stay standard apartments,2.5966817510334885,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
856828141894017714,0,Standard short-stay listings,0.4925532998298216,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
857722046343420529,2,Large short-stay group homes,0.9936784832161208,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
858482074239959734,2,Large short-stay group homes,0.8497484111125316,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
