listing_id,price,room_type,property_type,property_base_group,accommodates,bedrooms,bathrooms,beds,amenities_count,minimum_nights,minimum_nights_log
8332275,1500.0,Entire home/apt,Entire guest suite,House / Home,3,1.0,1.0,1.0,30,1,0.6931471805599453
8375055,1603.0,Private room,Private room in condo,Apartment / Condo,4,1.0,1.0,4.0,43,1,0.6931471805599453
8412169,1300.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,24,3,1.3862943611198906
8783124,684.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,43,28,3.367295829986474
8941130,495.0,Private room,Private room in condo,Apartment / Condo,3,1.0,1.0,2.0,24,30,3.4339872044851463
8977276,1043.0,Private room,Room in aparthotel,Serviced Apartment / Aparthotel,2,1.0,1.0,2.0,30,1,0.6931471805599453
8993250,720.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,15,5,1.791759469228055
9176480,1428.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,30,1,0.6931471805599453
9176702,1093.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,48,14,2.70805020110221
9203881,4036.0,Entire home/apt,Entire home,House / Home,7,4.0,4.0,5.0,6,365,5.902633333401366
